cpd_id,is_Rgroup,gnn,dgp_original,dgp_retrained,eq_structurebased,eq_detail
cpd05363,False,1,1,0,0,notfound
cpd05364,False,1,0,0,0,notfound
cpd05365,False,1,1,1,0,notfound
cpd05366,False,1,1,1,0,notfound
cpd05367,False,1,0,0,0,notfound
cpd05368,False,1,1,1,0,notfound
cpd05369,False,1,0,1,0,found_notEst
cpd05370,False,1,0,1,0,notfound
cpd05371,False,1,0,1,0,notfound
cpd05372,False,1,1,1,0,notfound
cpd05373,False,1,1,1,0,notfound
cpd05374,False,1,0,0,0,notfound
cpd05375,False,1,1,0,0,notfound
cpd05376,False,1,0,1,1,covered
cpd05377,False,1,0,1,1,covered
cpd05378,False,1,0,1,0,found_notEst
cpd05379,False,1,0,1,1,covered
cpd05380,False,1,1,1,0,found_notEst
cpd05381,False,1,0,1,1,covered
cpd05382,False,1,0,1,0,notfound
cpd05383,False,1,0,1,0,notfound
cpd05384,False,1,0,0,1,covered
cpd05385,False,1,0,1,0,found_notEst
cpd05386,False,1,0,1,0,found_notEst
cpd05387,False,1,0,1,1,covered
cpd05389,False,1,0,1,1,covered
cpd05390,False,1,0,1,1,covered
cpd05391,False,1,0,0,0,found_notEst
cpd05392,False,1,0,1,1,covered
cpd05393,False,1,0,1,0,found_notEst
cpd05394,False,1,1,1,1,covered
cpd05395,False,1,1,1,1,covered
cpd05396,False,1,0,1,1,covered
cpd05397,False,1,0,1,1,covered
cpd05398,False,1,0,1,1,covered
cpd05399,False,1,0,0,1,covered
cpd05400,False,1,0,1,1,covered
cpd05401,False,1,0,1,1,covered
cpd05402,False,1,0,0,0,notfound
cpd05403,False,1,0,1,0,notfound
cpd05404,False,1,1,1,1,covered
cpd05405,False,1,1,1,1,covered
cpd05406,False,1,0,1,1,covered
cpd05407,False,1,1,1,1,covered
cpd05408,False,1,1,1,1,covered
cpd05409,False,1,1,1,1,covered
cpd05410,False,1,0,1,1,covered
cpd05411,False,1,0,0,0,found_notEst
cpd05412,False,1,0,1,1,covered
cpd05413,False,1,0,1,0,found_notEst
cpd05414,False,1,0,1,0,found_notEst
cpd05416,False,1,0,1,1,covered
cpd05417,False,1,0,1,0,found_notEst
cpd05418,False,1,0,1,0,notfound
cpd05419,False,1,0,1,0,notfound
cpd05420,False,1,0,0,0,found_notEst
cpd05421,False,1,0,0,0,found_notEst
cpd05422,False,1,0,1,0,found_notEst
cpd05423,False,1,0,1,0,found_notEst
cpd05424,False,1,0,0,0,found_notEst
cpd05425,False,1,0,1,0,found_notEst
cpd05426,False,1,0,0,0,found_notEst
cpd05427,False,1,0,1,0,found_notEst
cpd05428,False,1,0,0,0,found_notEst
cpd05429,False,1,0,1,0,found_notEst
cpd05430,False,1,0,0,0,found_notEst
cpd05431,False,1,0,0,0,found_notEst
cpd05432,False,1,0,1,0,found_notEst
cpd05433,False,1,0,1,0,found_notEst
cpd05434,False,1,0,1,0,found_notEst
cpd05435,False,1,0,1,0,found_notEst
cpd05436,False,1,0,1,0,found_notEst
cpd05437,False,1,0,1,0,found_notEst
cpd05438,False,1,0,1,0,found_notEst
cpd05439,False,1,0,0,0,found_notEst
cpd05440,False,1,0,1,0,found_notEst
cpd05441,False,1,0,1,0,found_notEst
cpd05442,False,1,0,1,0,found_notEst
cpd05443,False,1,0,1,0,found_notEst
cpd05444,False,1,0,0,0,notfound
cpd05445,False,1,0,0,1,covered
cpd05446,False,1,0,0,0,notfound
cpd05447,False,1,0,0,0,notfound
cpd05448,False,1,0,0,0,notfound
cpd05449,False,1,0,0,0,notfound
cpd05450,False,1,0,0,0,found_notEst
cpd05451,False,1,0,0,0,notfound
cpd05452,False,1,0,1,1,covered
cpd05453,False,1,1,1,1,covered
cpd05454,False,1,0,0,0,notfound
cpd05455,False,1,0,0,0,found_notEst
cpd05456,False,1,0,0,0,notfound
cpd05457,False,1,0,0,0,notfound
cpd05458,False,1,0,0,0,notfound
cpd05459,False,1,0,0,0,notfound
cpd05460,False,1,1,1,1,covered
cpd05461,False,1,0,0,0,found_notEst
cpd05462,False,1,0,0,0,found_notEst
cpd05463,False,1,0,0,0,found_notEst
cpd05464,False,1,0,0,0,found_notEst
cpd05465,False,1,0,0,1,covered
cpd05466,False,1,0,0,0,notfound
cpd05467,False,1,0,0,0,found_notEst
cpd05468,False,1,0,1,1,covered
cpd05469,False,1,0,1,0,notfound
cpd05470,False,1,0,0,0,found_notEst
cpd05471,False,1,0,0,0,notfound
cpd05472,False,1,0,0,0,found_notEst
cpd05473,False,1,0,0,0,found_notEst
cpd05474,False,1,0,0,0,notfound
cpd05475,False,1,0,0,0,found_notEst
cpd05476,False,1,0,0,0,found_notEst
cpd05477,False,1,0,1,1,covered
cpd05478,False,1,1,1,1,covered
cpd05479,False,1,0,1,1,covered
cpd05480,False,1,0,1,1,covered
cpd05481,False,1,0,1,0,notfound
cpd05482,False,1,0,0,0,notfound
cpd05483,False,1,0,1,1,covered
cpd05484,False,1,0,1,1,covered
cpd05485,False,1,0,1,1,covered
cpd05486,False,1,0,0,0,found_notEst
cpd05487,False,1,0,0,1,covered
cpd05488,False,1,0,0,1,covered
cpd05489,False,1,1,1,1,covered
cpd05490,False,1,0,0,1,covered
cpd05491,False,1,0,1,1,covered
cpd05492,False,1,0,1,1,covered
cpd05493,False,1,0,0,1,covered
cpd05494,False,1,0,0,0,found_notEst
cpd05495,False,1,1,1,1,covered
cpd05496,False,1,0,1,1,covered
cpd05497,False,1,0,0,1,covered
cpd05498,False,1,0,1,1,covered
cpd05499,False,1,0,0,1,covered
cpd05500,False,1,0,1,1,covered
cpd05501,False,1,0,0,0,found_notEst
cpd05502,False,1,0,1,0,notfound
cpd05503,False,1,0,0,0,found_notEst
cpd05504,False,1,0,0,1,covered
cpd05505,False,1,0,1,0,found_notEst
cpd05506,False,1,0,0,1,covered
cpd05507,False,1,0,1,1,covered
cpd05508,False,1,0,0,1,covered
cpd05509,False,1,0,0,0,found_notEst
cpd05510,False,1,1,1,1,covered
cpd05511,False,1,0,1,0,notfound
cpd05512,False,1,0,0,0,found_notEst
cpd05513,False,1,0,0,0,found_notEst
cpd05514,False,1,0,1,1,covered
cpd05515,False,1,1,1,1,covered
cpd05516,False,1,0,1,1,covered
cpd05517,False,1,0,0,1,covered
cpd05518,False,1,0,1,1,covered
cpd05519,False,1,0,1,0,notfound
cpd05520,False,1,0,1,1,covered
cpd05521,False,1,0,0,0,found_notEst
cpd05522,False,1,0,1,0,found_notEst
cpd05523,False,1,0,1,0,found_notEst
cpd05524,False,1,0,0,0,found_notEst
cpd05525,False,1,0,1,0,found_notEst
cpd05526,False,1,0,1,0,found_notEst
cpd05527,False,1,0,1,0,notfound
cpd05528,False,1,0,1,0,found_notEst
cpd05529,False,1,0,1,0,found_notEst
cpd05530,False,1,0,1,0,found_notEst
cpd05531,False,1,0,1,0,found_notEst
cpd05532,False,1,1,1,0,found_notEst
cpd05533,False,1,0,1,0,found_notEst
cpd05534,False,1,0,1,0,found_notEst
cpd05535,False,1,0,1,0,found_notEst
cpd05536,False,1,0,1,0,notfound
cpd05537,False,1,0,1,0,found_notEst
cpd05538,False,1,0,1,0,found_notEst
cpd05539,False,1,0,1,0,found_notEst
cpd05540,False,1,0,1,0,notfound
cpd05541,False,1,0,1,0,found_notEst
cpd05542,False,1,0,0,0,found_notEst
cpd05543,False,1,0,1,0,found_notEst
cpd05544,False,1,0,1,0,found_notEst
cpd05545,False,1,0,1,0,notfound
cpd05546,False,1,0,1,0,notfound
cpd05547,False,1,0,1,0,notfound
cpd05548,False,1,0,1,0,notfound
cpd05549,False,1,0,1,0,notfound
cpd05550,False,1,0,1,0,notfound
cpd05551,False,1,0,1,1,covered
cpd05552,False,1,0,1,0,notfound
cpd05553,False,1,0,1,0,notfound
cpd05554,False,1,0,1,1,covered
cpd05555,False,1,0,1,1,covered
cpd05556,False,1,0,1,1,covered
cpd05557,False,1,0,1,1,covered
cpd05558,False,1,0,1,0,notfound
cpd05559,False,1,0,1,0,notfound
cpd05560,False,1,0,1,0,found_notEst
cpd05561,False,1,0,1,0,found_notEst
cpd05562,False,1,0,0,0,found_notEst
cpd05563,False,1,0,0,0,found_notEst
cpd05564,False,1,0,1,0,found_notEst
cpd05565,False,1,0,1,0,found_notEst
cpd05566,False,1,0,0,0,found_notEst
cpd05567,False,1,0,1,0,found_notEst
cpd05568,False,1,0,1,0,found_notEst
cpd05569,False,1,0,0,0,found_notEst
cpd05570,False,1,0,1,0,found_notEst
cpd05571,False,1,0,1,0,found_notEst
cpd05572,False,1,0,1,0,found_notEst
cpd05573,False,1,0,1,0,found_notEst
cpd05574,False,1,0,1,0,found_notEst
cpd05575,False,1,0,1,0,found_notEst
cpd05576,False,1,0,0,0,found_notEst
cpd05577,False,1,0,1,0,found_notEst
cpd05578,False,1,0,0,0,found_notEst
cpd05579,False,1,0,1,0,found_notEst
cpd05580,False,1,0,1,0,found_notEst
cpd05581,False,1,0,1,0,found_notEst
cpd05582,False,1,0,1,0,found_notEst
cpd05583,False,1,0,1,0,found_notEst
cpd05584,False,1,0,1,0,found_notEst
cpd05585,False,1,0,1,0,found_notEst
cpd05586,False,1,0,1,0,found_notEst
cpd05587,False,1,0,1,0,found_notEst
cpd05588,False,1,0,0,0,found_notEst
cpd05589,False,1,0,1,0,found_notEst
cpd05590,False,1,0,1,0,found_notEst
cpd05591,False,1,0,1,0,found_notEst
cpd05592,False,1,0,1,0,found_notEst
cpd05593,False,1,0,1,0,found_notEst
cpd05594,False,1,0,1,0,found_notEst
cpd05595,False,1,0,1,0,found_notEst
cpd05596,False,1,0,1,0,found_notEst
cpd05597,False,1,0,1,0,found_notEst
cpd05598,False,1,0,1,0,found_notEst
cpd05599,False,1,0,1,0,found_notEst
cpd05600,False,1,0,1,0,found_notEst
cpd05601,False,1,0,1,0,found_notEst
cpd05602,False,1,0,1,0,found_notEst
cpd05603,False,1,0,1,0,found_notEst
cpd05604,False,1,0,0,0,found_notEst
cpd05605,False,1,0,1,0,found_notEst
cpd05606,False,1,0,0,0,found_notEst
cpd05607,False,1,0,1,0,found_notEst
cpd05608,False,1,0,1,0,found_notEst
cpd05609,False,1,0,0,0,found_notEst
cpd05610,False,1,0,1,0,found_notEst
cpd05611,False,1,0,1,0,found_notEst
cpd05612,False,1,0,1,0,found_notEst
cpd05613,False,1,0,0,0,found_notEst
cpd05614,False,1,0,0,0,found_notEst
cpd05615,False,1,0,0,0,found_notEst
cpd05616,False,1,0,1,0,found_notEst
cpd05617,False,1,0,1,0,found_notEst
cpd05618,False,1,0,1,0,found_notEst
cpd05619,False,1,0,1,0,found_notEst
cpd05620,False,1,0,1,0,found_notEst
cpd05621,False,1,0,1,0,found_notEst
cpd05622,False,1,0,1,0,notfound
cpd05623,False,1,0,1,1,covered
cpd05624,False,1,0,1,0,notfound
cpd05625,False,1,0,1,1,covered
cpd05626,False,1,0,1,1,covered
cpd05627,False,1,0,1,1,covered
cpd05628,False,1,0,1,0,notfound
cpd05629,False,1,0,1,1,covered
cpd05630,False,1,0,1,0,notfound
cpd05631,False,1,0,1,0,notfound
cpd05632,False,1,0,1,0,notfound
cpd05633,False,1,0,0,0,notfound
cpd05634,False,1,0,1,0,notfound
cpd05635,False,1,0,1,1,covered
cpd05636,False,1,0,1,1,covered
cpd05637,False,1,0,1,0,found_notEst
cpd05638,False,1,0,1,0,found_notEst
cpd05639,False,1,0,0,0,found_notEst
cpd05640,False,1,0,1,0,found_notEst
cpd05641,False,1,0,1,1,covered
cpd05642,False,1,1,1,0,found_notEst
cpd05643,False,1,0,1,0,found_notEst
cpd05644,False,1,0,1,0,found_notEst
cpd05645,False,1,0,1,0,found_notEst
cpd05646,False,1,0,1,0,found_notEst
cpd05647,False,1,0,1,0,found_notEst
cpd05648,False,1,0,1,0,found_notEst
cpd05649,False,1,0,1,1,covered
cpd05650,False,1,0,1,1,covered
cpd05651,False,1,0,0,0,found_notEst
cpd05652,False,1,0,0,0,found_notEst
cpd05653,False,1,0,1,0,found_notEst
cpd05654,False,1,0,0,0,notfound
cpd05655,False,1,0,0,0,notfound
cpd05656,False,1,0,0,0,notfound
cpd05657,False,1,0,1,0,found_notEst
cpd05658,False,1,0,0,0,found_notEst
cpd05659,False,1,0,0,0,notfound
cpd05660,False,1,0,0,0,found_notEst
cpd05661,False,1,0,0,0,found_notEst
cpd05662,False,1,0,0,0,found_notEst
cpd05663,False,1,0,0,0,found_notEst
cpd05664,False,1,0,1,0,found_notEst
cpd05665,False,1,0,0,0,found_notEst
cpd05666,False,1,0,1,0,found_notEst
cpd05667,False,1,0,1,0,found_notEst
cpd05668,False,1,0,0,0,found_notEst
cpd05669,False,1,0,0,0,found_notEst
cpd05670,False,1,0,1,0,notfound
cpd05671,False,1,0,0,0,found_notEst
cpd05672,False,1,0,1,0,found_notEst
cpd05673,False,1,0,1,0,found_notEst
cpd05674,False,1,0,0,0,found_notEst
cpd05675,False,1,0,0,0,found_notEst
cpd05676,False,1,0,1,0,found_notEst
cpd05677,False,1,0,1,0,found_notEst
cpd05678,False,1,0,1,0,found_notEst
cpd05679,False,1,1,1,0,notfound
cpd05680,False,1,0,1,0,found_notEst
cpd05681,False,1,0,0,0,found_notEst
cpd05682,False,1,0,1,0,found_notEst
cpd05683,False,1,0,1,0,found_notEst
cpd05684,False,1,0,0,0,found_notEst
cpd05685,False,1,0,1,0,found_notEst
cpd05686,False,1,0,1,0,found_notEst
cpd05687,False,1,0,0,0,found_notEst
cpd05688,False,1,0,1,0,found_notEst
cpd05689,False,1,0,0,0,found_notEst
cpd05690,False,1,0,1,0,found_notEst
cpd05691,False,1,0,0,0,found_notEst
cpd05692,False,1,0,0,0,found_notEst
cpd05693,False,1,0,0,0,found_notEst
cpd05694,False,1,0,1,0,found_notEst
cpd05695,False,1,0,1,0,found_notEst
cpd05696,False,1,0,1,0,found_notEst
cpd05697,False,1,0,1,0,found_notEst
cpd05698,False,1,0,1,0,found_notEst
cpd05699,False,1,0,1,0,found_notEst
cpd05700,False,1,0,1,0,found_notEst
cpd05701,False,1,0,1,0,found_notEst
cpd05702,False,1,0,1,0,notfound
cpd05703,False,1,0,1,0,notfound
cpd05704,False,1,0,1,0,found_notEst
cpd05705,False,1,0,1,0,notfound
cpd05706,False,1,0,1,0,notfound
cpd05707,False,1,0,1,0,notfound
cpd05708,False,1,0,1,0,found_notEst
cpd05709,False,1,0,1,0,found_notEst
cpd05710,False,1,0,1,0,found_notEst
cpd05711,False,1,0,1,0,notfound
cpd05712,False,1,0,1,0,notfound
cpd05713,False,1,0,1,0,found_notEst
cpd05714,False,1,0,1,0,notfound
cpd05715,False,1,0,1,0,found_notEst
cpd05716,False,1,0,1,0,found_notEst
cpd05717,False,1,0,1,0,found_notEst
cpd05718,False,1,0,0,0,found_notEst
cpd05719,False,1,0,1,0,found_notEst
cpd05720,False,1,0,1,0,found_notEst
cpd05721,False,1,0,1,0,found_notEst
cpd05722,False,1,0,1,0,found_notEst
cpd05724,False,1,0,0,0,found_notEst
cpd05725,False,1,0,1,0,found_notEst
cpd05726,False,1,0,1,0,found_notEst
cpd05727,False,1,0,1,0,found_notEst
cpd05728,False,1,0,1,0,found_notEst
cpd05729,False,1,0,1,0,found_notEst
cpd05730,False,1,0,1,0,found_notEst
cpd05731,False,1,0,1,0,found_notEst
cpd05732,False,1,0,1,0,found_notEst
cpd05733,False,1,0,0,0,found_notEst
cpd05734,False,1,0,1,0,found_notEst
cpd05735,False,1,0,1,0,found_notEst
cpd05736,False,1,0,1,0,found_notEst
cpd05737,False,1,0,0,0,found_notEst
cpd05738,False,1,0,1,0,found_notEst
cpd05739,False,1,0,1,0,notfound
cpd05740,False,1,0,1,0,notfound
cpd05741,False,1,0,1,0,found_notEst
cpd05742,False,1,0,1,0,notfound
cpd05743,False,1,0,1,0,found_notEst
cpd05744,False,1,0,1,0,notfound
cpd05745,False,1,0,1,0,notfound
cpd05746,False,1,0,1,0,notfound
cpd05747,False,1,0,1,0,notfound
cpd05748,False,1,0,1,0,notfound
cpd05749,False,1,0,1,0,found_notEst
cpd05750,False,1,0,1,0,found_notEst
cpd05751,False,1,0,1,0,notfound
cpd05752,False,1,0,1,0,notfound
cpd05753,False,1,0,1,0,notfound
cpd05754,False,1,0,1,0,notfound
cpd05755,False,1,0,1,0,notfound
cpd05756,False,1,0,1,0,notfound
cpd05757,False,1,0,1,0,notfound
cpd05758,False,1,0,1,0,notfound
cpd05759,False,1,0,1,0,notfound
cpd05760,False,1,0,1,0,notfound
cpd05761,False,1,0,1,0,notfound
cpd05762,False,1,0,0,0,notfound
cpd05763,False,1,0,1,0,notfound
cpd05764,False,1,0,1,0,found_notEst
cpd05765,False,1,0,1,0,found_notEst
cpd05766,False,1,0,1,0,notfound
cpd05767,False,1,0,0,0,notfound
cpd05768,False,1,0,0,0,notfound
cpd05769,False,1,0,1,0,found_notEst
cpd05770,False,1,0,1,0,found_notEst
cpd05771,False,1,0,1,0,notfound
cpd05772,False,1,0,1,0,notfound
cpd05773,False,1,0,1,0,notfound
cpd05774,False,1,0,1,0,notfound
cpd05775,False,1,0,1,0,notfound
cpd05776,False,1,0,1,0,found_notEst
cpd05777,False,1,0,1,0,notfound
cpd05778,False,1,0,1,0,notfound
cpd05779,False,1,0,1,0,notfound
cpd05780,False,1,0,1,0,notfound
cpd05781,False,1,0,1,0,notfound
cpd05782,False,1,0,1,0,found_notEst
cpd05784,False,1,0,1,0,found_notEst
cpd05785,False,1,0,1,0,found_notEst
cpd05786,False,1,0,1,0,found_notEst
cpd05787,False,1,0,1,0,found_notEst
cpd05788,False,1,0,1,0,found_notEst
cpd05789,False,1,0,1,0,found_notEst
cpd05790,False,1,0,1,0,found_notEst
cpd05791,False,1,0,1,0,found_notEst
cpd05792,False,1,0,1,0,found_notEst
cpd05793,False,1,0,1,0,found_notEst
cpd05794,False,1,0,1,0,found_notEst
cpd05795,False,1,0,1,0,found_notEst
cpd05796,False,1,0,1,0,found_notEst
cpd05797,False,1,0,1,0,found_notEst
cpd05798,False,1,0,1,0,found_notEst
cpd05799,False,1,0,1,0,found_notEst
cpd05800,False,1,0,1,0,found_notEst
cpd05801,False,1,0,1,0,found_notEst
cpd05802,False,1,0,1,0,found_notEst
cpd05803,False,1,0,1,0,found_notEst
cpd05804,False,1,0,1,0,found_notEst
cpd05805,False,1,0,1,0,found_notEst
cpd05806,False,1,0,1,0,found_notEst
cpd05807,False,1,0,1,0,found_notEst
cpd05808,False,1,0,1,0,found_notEst
cpd05809,False,1,0,1,0,found_notEst
cpd05810,False,1,0,1,0,found_notEst
cpd05811,False,1,0,1,0,found_notEst
cpd05812,False,1,0,1,0,found_notEst
cpd05813,False,1,0,1,0,found_notEst
cpd05814,False,1,0,1,0,found_notEst
cpd05815,False,1,0,1,0,found_notEst
cpd05816,False,1,0,1,0,found_notEst
cpd05817,False,1,0,1,0,found_notEst
cpd05818,False,1,0,1,0,found_notEst
cpd05819,False,1,0,1,0,found_notEst
cpd05820,False,1,0,1,0,found_notEst
cpd05821,False,1,0,1,0,found_notEst
cpd05822,False,1,0,1,0,found_notEst
cpd05823,False,1,0,1,0,found_notEst
cpd05824,False,1,0,1,0,found_notEst
cpd05825,False,1,0,1,0,found_notEst
cpd05826,False,1,0,1,0,found_notEst
cpd05827,False,1,0,1,0,found_notEst
cpd05828,False,1,0,1,0,found_notEst
cpd05829,False,1,0,1,0,found_notEst
cpd05830,False,1,0,1,0,found_notEst
cpd05831,False,1,0,1,0,found_notEst
cpd05832,False,1,0,0,0,found_notEst
cpd05833,False,1,0,0,0,found_notEst
cpd05834,False,1,0,1,0,found_notEst
cpd05835,False,1,0,1,0,found_notEst
cpd05836,False,1,0,1,0,found_notEst
cpd05837,False,1,0,1,0,found_notEst
cpd05838,False,1,0,1,0,found_notEst
cpd05839,False,1,0,1,0,found_notEst
cpd05840,False,1,0,1,0,found_notEst
cpd05841,False,1,0,1,0,found_notEst
cpd05842,False,1,0,1,0,found_notEst
cpd05843,False,1,0,1,0,found_notEst
cpd05844,False,1,0,1,0,found_notEst
cpd05845,False,1,0,1,0,found_notEst
cpd05846,False,1,0,1,0,found_notEst
cpd05847,False,1,0,1,0,found_notEst
cpd05848,False,1,0,1,0,found_notEst
cpd05849,False,1,0,1,0,found_notEst
cpd05850,False,1,0,1,0,found_notEst
cpd05851,False,1,0,1,0,found_notEst
cpd05852,False,1,0,1,0,found_notEst
cpd05853,False,1,0,1,0,found_notEst
cpd05854,False,1,0,1,0,found_notEst
cpd05855,False,1,0,1,0,found_notEst
cpd05856,False,1,0,1,0,found_notEst
cpd05857,False,1,0,1,0,found_notEst
cpd05858,False,1,0,1,0,found_notEst
cpd05859,False,1,0,1,0,found_notEst
cpd05860,False,1,0,1,0,found_notEst
cpd05861,False,1,0,1,0,found_notEst
cpd05862,False,1,0,1,0,found_notEst
cpd05863,False,1,0,1,0,found_notEst
cpd05864,False,1,0,1,0,found_notEst
cpd05865,False,1,0,1,0,found_notEst
cpd05866,False,1,0,1,0,found_notEst
cpd05867,False,1,0,1,0,found_notEst
cpd05868,False,1,0,1,0,found_notEst
cpd05869,False,1,0,1,0,found_notEst
cpd05870,False,1,0,1,0,found_notEst
cpd05871,False,1,0,1,0,found_notEst
cpd05872,False,1,0,1,0,found_notEst
cpd05873,False,1,0,1,0,found_notEst
cpd05874,False,1,0,1,0,found_notEst
cpd05875,False,1,0,1,1,covered
cpd05876,False,1,0,1,0,found_notEst
cpd05877,False,1,0,1,1,covered
cpd05878,False,1,0,1,0,found_notEst
cpd05879,False,1,0,1,0,found_notEst
cpd05880,False,1,0,1,0,found_notEst
cpd05881,False,1,0,1,0,found_notEst
cpd05882,False,1,0,1,0,found_notEst
cpd05883,False,1,0,1,0,found_notEst
cpd05884,False,1,0,0,0,found_notEst
cpd05885,False,1,0,1,0,found_notEst
cpd05886,False,1,0,1,0,found_notEst
cpd05887,False,1,0,1,0,found_notEst
cpd05888,False,1,0,1,1,covered
cpd05889,False,1,0,1,0,found_notEst
cpd05891,False,1,0,1,0,found_notEst
cpd05892,False,1,0,1,0,found_notEst
cpd05893,False,1,0,1,1,covered
cpd05894,False,1,0,1,1,covered
cpd05895,False,1,0,1,0,found_notEst
cpd05896,False,1,0,1,0,found_notEst
cpd05897,False,1,0,1,0,found_notEst
cpd05898,False,1,0,1,0,found_notEst
cpd05899,False,1,0,1,1,covered
cpd05900,False,1,0,1,0,notfound
cpd05901,False,1,0,1,1,covered
cpd05902,False,1,0,1,1,covered
cpd05903,False,1,0,1,0,found_notEst
cpd05904,False,1,0,1,0,found_notEst
cpd05905,False,1,0,1,1,covered
cpd05906,False,1,0,1,0,found_notEst
cpd05907,False,1,0,1,0,found_notEst
cpd05908,False,1,0,1,0,found_notEst
cpd05909,False,1,0,1,1,covered
cpd05910,False,1,0,1,0,found_notEst
cpd05911,False,1,0,1,0,notfound
cpd05912,False,1,0,1,0,found_notEst
cpd05913,False,1,0,1,1,covered
cpd05914,False,1,0,1,1,covered
cpd05915,False,1,0,1,0,found_notEst
cpd05916,False,1,0,1,0,found_notEst
cpd05917,False,1,0,0,0,found_notEst
cpd05918,False,1,0,0,0,found_notEst
cpd05919,False,1,0,1,0,found_notEst
cpd05920,False,1,0,1,0,found_notEst
cpd05921,False,1,0,0,0,notfound
cpd05922,False,1,0,0,0,found_notEst
cpd05923,False,1,0,0,0,found_notEst
cpd05924,False,1,0,1,0,found_notEst
cpd05925,False,1,0,1,0,found_notEst
cpd05926,False,1,0,1,0,found_notEst
cpd05927,False,1,0,1,0,found_notEst
cpd05928,False,1,0,1,0,found_notEst
cpd05929,False,1,0,0,0,found_notEst
cpd05930,False,1,0,1,0,notfound
cpd05931,False,1,0,0,0,found_notEst
cpd05932,False,1,0,0,0,found_notEst
cpd05933,False,1,0,1,0,found_notEst
cpd05934,False,1,0,1,0,found_notEst
cpd05935,False,1,0,0,0,found_notEst
cpd05936,False,1,0,1,0,found_notEst
cpd05937,False,1,0,0,0,found_notEst
cpd05938,False,1,0,1,0,found_notEst
cpd05939,False,1,0,1,0,found_notEst
cpd05940,False,1,0,1,0,found_notEst
cpd05941,False,1,0,1,0,notfound
cpd05942,False,1,0,1,0,found_notEst
cpd05944,False,1,0,1,0,found_notEst
cpd05945,False,1,0,1,0,found_notEst
cpd05946,False,1,0,1,0,found_notEst
cpd05947,False,1,0,1,1,covered
cpd05948,False,1,0,1,1,covered
cpd05949,False,1,0,1,0,found_notEst
cpd05950,False,1,0,1,1,covered
cpd05951,False,1,0,1,0,found_notEst
cpd05952,False,1,0,1,0,found_notEst
cpd05953,False,1,0,1,0,found_notEst
cpd05954,False,1,0,1,0,found_notEst
cpd05955,False,1,0,1,0,found_notEst
cpd05956,False,1,1,1,0,found_notEst
cpd05957,False,1,0,1,0,found_notEst
cpd05958,False,1,0,1,0,found_notEst
cpd05959,False,1,0,1,0,found_notEst
cpd05960,False,1,0,1,0,found_notEst
cpd05961,False,1,0,1,0,found_notEst
cpd05962,False,1,0,1,0,found_notEst
cpd05963,False,1,0,1,0,found_notEst
cpd05964,False,1,0,1,0,found_notEst
cpd05965,False,1,0,1,0,found_notEst
cpd05966,False,1,0,1,0,found_notEst
cpd05967,False,1,0,1,0,found_notEst
cpd05968,False,1,0,1,1,covered
cpd05969,False,1,0,1,0,found_notEst
cpd05970,False,1,0,1,0,found_notEst
cpd05971,False,1,0,1,0,found_notEst
cpd05972,False,1,0,0,0,found_notEst
cpd05973,False,1,0,1,0,found_notEst
cpd05974,False,1,0,0,0,found_notEst
cpd05975,False,1,0,1,0,found_notEst
cpd05976,False,1,0,1,0,found_notEst
cpd05977,False,1,0,1,0,found_notEst
