cpd	charge	triage	groups	n_anionic_sites
cpd25618	0	IMPLICIT_OK		0
cpd25619	-1	NEED_EXPLICIT	carboxylate	1
cpd25621	0	IMPLICIT_OK		0
cpd25622	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25623	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25624	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25625	0	IMPLICIT_OK		0
cpd25626	0	IMPLICIT_OK		0
cpd25627	0	IMPLICIT_OK		0
cpd25628	0	IMPLICIT_OK		0
cpd25629	0	IMPLICIT_OK		0
cpd25630	0	NEED_EXPLICIT	carboxylate;guanidinium	1
cpd25631	0	NEED_EXPLICIT	carboxylate;guanidinium	1
cpd25632	0	IMPLICIT_OK		0
cpd25633	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25634	0	IMPLICIT_OK		0
cpd25635	0	IMPLICIT_OK		0
cpd25636	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25637	0	IMPLICIT_OK		0
cpd25638	0	IMPLICIT_OK		0
cpd25639	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25640	0	IMPLICIT_OK		0
cpd25641	0	IMPLICIT_OK		0
cpd25642	0	IMPLICIT_OK		0
cpd25643	-1	NEED_EXPLICIT	carboxylate	1
cpd25644	0	IMPLICIT_OK		0
cpd25645	0	IMPLICIT_OK		0
cpd25646	0	IMPLICIT_OK		0
cpd25647	0	IMPLICIT_OK		0
cpd25648	0	IMPLICIT_OK		0
cpd25649	0	IMPLICIT_OK		0
cpd25650	0	IMPLICIT_OK		0
cpd25651	0	IMPLICIT_OK		0
cpd25652	0	IMPLICIT_OK		0
cpd25653	1	BORDERLINE	aromatic_N+	0
cpd25654	0	IMPLICIT_OK		0
cpd25655	0	IMPLICIT_OK		0
cpd25656	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25657	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25658	1	BORDERLINE	ammonium	0
cpd25659	1	BORDERLINE	ammonium	0
cpd25660	-1	NEED_EXPLICIT	carboxylate	1
cpd25661	1	BORDERLINE	ammonium	0
cpd25662	1	BORDERLINE	ammonium	0
cpd25663	1	BORDERLINE	ammonium	0
cpd25664	0	NEED_EXPLICIT	carboxylate;ammonium	2
cpd25665	1	BORDERLINE	ammonium	0
cpd25666	-1	NEED_EXPLICIT	phosphate;ammonium	2
cpd25667	-2	NEED_EXPLICIT	phosphate	2
cpd25668	-2	NEED_EXPLICIT	phosphate	2
cpd25669	0	IMPLICIT_OK		0
cpd25670	0	IMPLICIT_OK		0
cpd25671	0	IMPLICIT_OK		0
cpd25672	0	IMPLICIT_OK		0
cpd25673	0	IMPLICIT_OK		0
cpd25674	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd25675	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd25676	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd25677	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd25678	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd25679	-5	NEED_EXPLICIT	phosphate;carboxylate	5
cpd25680	-5	NEED_EXPLICIT	phosphate;carboxylate	5
cpd25681	-3	NEED_EXPLICIT	carboxylate	3
cpd25682	0	IMPLICIT_OK		0
cpd25683	1	BORDERLINE	ammonium	0
cpd25684	-1	NEED_EXPLICIT	phosphate	1
cpd25685	0	IMPLICIT_OK		0
cpd25686	-1	NEED_EXPLICIT	phosphate	1
cpd25687	-6	NEED_EXPLICIT	sulfonate;sulfate	6
cpd25688	0	IMPLICIT_OK		0
cpd25689	-5	NEED_EXPLICIT	phosphate;carboxylate	5
cpd25690	-2	NEED_EXPLICIT	carboxylate	2
cpd25691	-1	NEED_EXPLICIT	carboxylate	1
cpd25692	-1	NEED_EXPLICIT	carboxylate	1
cpd25693	-1	NEED_EXPLICIT	carboxylate	1
cpd25694	-2	NEED_EXPLICIT	carboxylate	2
cpd25695	0	IMPLICIT_OK		0
cpd25696	-2	NEED_EXPLICIT	carboxylate	2
cpd25697	-1	NEED_EXPLICIT	carboxylate	1
cpd25698	-2	NEED_EXPLICIT	carboxylate	2
cpd25699	-1	NEED_EXPLICIT	carboxylate	1
cpd25700	-1	NEED_EXPLICIT	carboxylate	1
cpd25701	-2	NEED_EXPLICIT	carboxylate	2
cpd25702	-1	NEED_EXPLICIT	carboxylate	1
cpd25703	-1	NEED_EXPLICIT	carboxylate	1
cpd25704	-2	NEED_EXPLICIT	carboxylate	2
cpd25705	0	IMPLICIT_OK		0
cpd25706	0	IMPLICIT_OK		0
cpd25707	0	IMPLICIT_OK		0
cpd25708	0	IMPLICIT_OK		0
cpd25709	0	IMPLICIT_OK		0
cpd25710	0	IMPLICIT_OK		0
cpd25711	0	IMPLICIT_OK		0
cpd25712	0	IMPLICIT_OK		0
cpd25713	0	IMPLICIT_OK		0
cpd25714	0	IMPLICIT_OK		0
cpd25715	-1	NEED_EXPLICIT	carboxylate	1
cpd25716	0	IMPLICIT_OK		0
cpd25717	0	IMPLICIT_OK		0
cpd25718	0	IMPLICIT_OK		0
cpd25719	0	IMPLICIT_OK		0
cpd25720	0	IMPLICIT_OK		0
cpd25721	-1	BORDERLINE	phenolate	1
cpd25722	-1	BORDERLINE	phenolate	1
cpd25723	0	IMPLICIT_OK		0
cpd25724	0	IMPLICIT_OK		0
cpd25725	0	IMPLICIT_OK		0
cpd25726	0	IMPLICIT_OK		0
cpd25727	0	IMPLICIT_OK		0
cpd25728	-1	NEED_EXPLICIT	carboxylate	1
cpd25729	0	IMPLICIT_OK		0
cpd25730	0	IMPLICIT_OK		0
cpd25731	0	IMPLICIT_OK		0
cpd25732	0	IMPLICIT_OK		0
cpd25733	-2	BORDERLINE	phenolate	2
cpd25734	-1	NEED_EXPLICIT	carboxylate	1
cpd25735	-2	NEED_EXPLICIT	carboxylate	2
cpd25736	0	IMPLICIT_OK		0
cpd25737	-2	NEED_EXPLICIT	carboxylate	2
cpd25738	-1	NEED_EXPLICIT	carboxylate	1
cpd25739	-1	NEED_EXPLICIT	carboxylate	1
cpd25740	-1	NEED_EXPLICIT	carboxylate	1
cpd25741	-1	NEED_EXPLICIT	carboxylate	1
cpd25742	-2	BORDERLINE	phenolate	2
cpd25743	0	IMPLICIT_OK		0
cpd25744	-1	NEED_EXPLICIT	carboxylate	1
cpd25745	-1	NEED_EXPLICIT	carboxylate	1
cpd25746	0	IMPLICIT_OK		0
cpd25747	-2	NEED_EXPLICIT	carboxylate	2
cpd25748	-2	NEED_EXPLICIT	carboxylate	2
cpd25749	0	IMPLICIT_OK		0
cpd25750	0	IMPLICIT_OK		0
cpd25751	0	IMPLICIT_OK		0
cpd25752	0	IMPLICIT_OK		0
cpd25753	0	IMPLICIT_OK		0
cpd25754	0	IMPLICIT_OK		0
cpd25755	0	IMPLICIT_OK		0
cpd25756	0	IMPLICIT_OK		0
cpd25757	0	IMPLICIT_OK		0
cpd25758	0	IMPLICIT_OK		0
cpd25759	0	IMPLICIT_OK		0
cpd25760	0	IMPLICIT_OK		0
cpd25761	0	IMPLICIT_OK		0
cpd25762	0	IMPLICIT_OK		0
cpd25763	0	IMPLICIT_OK		0
cpd25764	-1	BORDERLINE	phenolate	1
cpd25765	0	IMPLICIT_OK		0
cpd25766	0	IMPLICIT_OK		0
cpd25767	0	IMPLICIT_OK		0
cpd25768	0	IMPLICIT_OK		0
cpd25769	0	IMPLICIT_OK		0
cpd25770	0	IMPLICIT_OK		0
cpd25771	0	IMPLICIT_OK		0
cpd25772	0	IMPLICIT_OK		0
cpd25773	-2	NEED_EXPLICIT	enolate	2
cpd25774	-1	NEED_EXPLICIT	carboxylate	1
cpd25775	-2	NEED_EXPLICIT	phosphate	2
cpd25776	-2	NEED_EXPLICIT	phosphate	2
cpd25777	0	IMPLICIT_OK		0
cpd25778	0	IMPLICIT_OK		0
cpd25779	0	IMPLICIT_OK		0
cpd25780	0	IMPLICIT_OK		0
cpd25781	-2	NEED_EXPLICIT	phosphate	2
cpd25782	-2	NEED_EXPLICIT	phosphate	2
cpd25783	0	IMPLICIT_OK		0
cpd25784	0	IMPLICIT_OK		0
cpd25785	0	IMPLICIT_OK		0
cpd25786	0	IMPLICIT_OK		0
cpd25787	0	IMPLICIT_OK		0
cpd25788	-1	BORDERLINE	phenolate	1
cpd25789	0	IMPLICIT_OK		0
cpd25791	-1	BORDERLINE	phenolate	1
cpd25792	0	IMPLICIT_OK		0
cpd25793	0	IMPLICIT_OK		0
cpd25794	0	IMPLICIT_OK		0
cpd25795	0	IMPLICIT_OK		0
cpd25796	0	IMPLICIT_OK		0
cpd25797	0	IMPLICIT_OK		0
cpd25798	0	IMPLICIT_OK		0
cpd25799	0	IMPLICIT_OK		0
cpd25800	-1	NEED_EXPLICIT	carboxylate	1
cpd25801	0	IMPLICIT_OK		0
cpd25802	0	IMPLICIT_OK		0
cpd25803	0	IMPLICIT_OK		0
cpd25804	0	IMPLICIT_OK		0
cpd25805	0	IMPLICIT_OK		0
cpd25806	-1	NEED_EXPLICIT	carboxylate	1
cpd25807	-1	NEED_EXPLICIT	carboxylate	1
cpd25808	-2	NEED_EXPLICIT	carboxylate	2
cpd25809	-2	NEED_EXPLICIT	carboxylate	2
cpd25810	-2	NEED_EXPLICIT	carboxylate	2
cpd25811	-1	BORDERLINE	phenolate	1
cpd25812	-1	BORDERLINE	phenolate	1
cpd25813	-1	BORDERLINE	phenolate	1
cpd25814	-1	BORDERLINE	phenolate	1
cpd25815	-1	BORDERLINE	phenolate	1
cpd25816	-1	BORDERLINE	phenolate	1
cpd25817	-1	BORDERLINE	phenolate	1
cpd25818	-1	BORDERLINE	phenolate	1
cpd25819	-1	BORDERLINE	phenolate	1
cpd25820	-1	BORDERLINE	phenolate	1
cpd25821	0	IMPLICIT_OK		0
cpd25822	0	IMPLICIT_OK		0
cpd25823	-1	NEED_EXPLICIT	carboxylate	1
cpd25824	0	IMPLICIT_OK		0
cpd25825	0	IMPLICIT_OK		0
cpd25826	0	IMPLICIT_OK		0
cpd25827	-1	NEED_EXPLICIT	carboxylate	1
cpd25828	-1	NEED_EXPLICIT	carboxylate	1
cpd25829	0	IMPLICIT_OK		0
cpd25830	-3	NEED_EXPLICIT	phosphate;ammonium	4
cpd25831	-3	NEED_EXPLICIT	phosphate;ammonium	4
cpd25832	1	BORDERLINE	ammonium	0
cpd25833	1	BORDERLINE	ammonium	0
cpd25834	1	BORDERLINE	ammonium	0
cpd25835	-2	NEED_EXPLICIT	carboxylate	2
cpd25836	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25837	-1	NEED_EXPLICIT	carboxylate	1
cpd25838	-1	NEED_EXPLICIT	carboxylate	1
cpd25839	1	BORDERLINE	ammonium	0
cpd25840	-1	NEED_EXPLICIT	carboxylate	1
cpd25841	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd25842	0	IMPLICIT_OK		0
cpd25843	0	IMPLICIT_OK		0
cpd25844	0	IMPLICIT_OK		0
cpd25845	0	IMPLICIT_OK		0
cpd25846	0	IMPLICIT_OK		0
cpd25847	0	IMPLICIT_OK		0
cpd25848	0	IMPLICIT_OK		0
cpd25849	0	IMPLICIT_OK		0
cpd25850	0	IMPLICIT_OK		0
cpd25851	0	IMPLICIT_OK		0
cpd25852	0	IMPLICIT_OK		0
cpd25853	0	IMPLICIT_OK		0
cpd25854	0	IMPLICIT_OK		0
cpd25855	0	IMPLICIT_OK		0
cpd25856	0	IMPLICIT_OK		0
cpd25857	0	IMPLICIT_OK		0
cpd25858	0	IMPLICIT_OK		0
cpd25859	0	IMPLICIT_OK		0
cpd25860	-1	NEED_EXPLICIT	carboxylate	1
cpd25861	0	IMPLICIT_OK		0
cpd25862	-1	NEED_EXPLICIT	carboxylate	1
cpd25863	0	IMPLICIT_OK		0
cpd25864	0	IMPLICIT_OK		0
cpd25865	0	IMPLICIT_OK		0
cpd25866	-1	NEED_EXPLICIT	carboxylate	1
cpd25867	-1	NEED_EXPLICIT	carboxylate	1
cpd25868	-1	NEED_EXPLICIT	carboxylate	1
cpd25870	0	IMPLICIT_OK		0
cpd25871	0	IMPLICIT_OK		0
cpd25872	-1	NEED_EXPLICIT	carboxylate	1
cpd25873	0	IMPLICIT_OK		0
cpd25874	0	IMPLICIT_OK		0
cpd25875	0	IMPLICIT_OK		0
cpd25876	0	IMPLICIT_OK		0
cpd25877	0	IMPLICIT_OK		0
cpd25878	0	IMPLICIT_OK		0
cpd25879	0	IMPLICIT_OK		0
cpd25880	-1	NEED_EXPLICIT	carboxylate	1
cpd25881	0	IMPLICIT_OK		0
cpd25882	0	IMPLICIT_OK		0
cpd25883	0	IMPLICIT_OK		0
cpd25884	0	IMPLICIT_OK		0
cpd25885	0	IMPLICIT_OK		0
cpd25886	0	IMPLICIT_OK		0
cpd25887	0	IMPLICIT_OK		0
cpd25888	0	IMPLICIT_OK		0
cpd25889	0	IMPLICIT_OK		0
cpd25890	0	IMPLICIT_OK		0
cpd25891	0	IMPLICIT_OK		0
cpd25892	0	IMPLICIT_OK		0
cpd25893	-1	NEED_EXPLICIT	carboxylate	1
cpd25894	-1	NEED_EXPLICIT	carboxylate	1
cpd25895	-1	NEED_EXPLICIT	carboxylate	1
cpd25896	-1	NEED_EXPLICIT	carboxylate	1
cpd25897	-1	NEED_EXPLICIT	carboxylate	1
cpd25898	-1	NEED_EXPLICIT	carboxylate	1
cpd25899	-1	NEED_EXPLICIT	carboxylate	1
cpd25900	-1	NEED_EXPLICIT	carboxylate	1
cpd25901	-4	NEED_EXPLICIT	phosphate	4
cpd25902	0	IMPLICIT_OK		0
cpd25903	0	IMPLICIT_OK		0
cpd25904	0	IMPLICIT_OK		0
cpd25905	0	IMPLICIT_OK		0
cpd25906	0	IMPLICIT_OK		0
cpd25907	0	IMPLICIT_OK		0
cpd25908	0	IMPLICIT_OK		0
cpd25909	0	IMPLICIT_OK		0
cpd25911	0	IMPLICIT_OK		0
cpd25912	0	IMPLICIT_OK		0
cpd25913	0	IMPLICIT_OK		0
cpd25914	0	IMPLICIT_OK		0
cpd25915	0	IMPLICIT_OK		0
cpd25916	0	IMPLICIT_OK		0
cpd25917	0	IMPLICIT_OK		0
cpd25918	0	IMPLICIT_OK		0
cpd25919	0	IMPLICIT_OK		0
cpd25920	0	IMPLICIT_OK		0
cpd25921	-2	NEED_EXPLICIT	phosphate	2
cpd25923	2	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25924	-1	NEED_EXPLICIT	carboxylate	1
cpd25925	-1	NEED_EXPLICIT	carboxylate	1
cpd25926	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25927	-4	NEED_EXPLICIT	carboxylate	4
cpd25928	0	IMPLICIT_OK		0
cpd25929	0	IMPLICIT_OK		0
cpd25930	0	IMPLICIT_OK		0
cpd25931	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd25932	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd25933	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd25934	-2	NEED_EXPLICIT	phosphate	2
cpd25935	-2	NEED_EXPLICIT	phosphate	2
cpd25937	-1	NEED_EXPLICIT	phosphate	1
cpd25938	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25939	-2	NEED_EXPLICIT	phosphate	2
cpd25940	-2	NEED_EXPLICIT	phosphate	2
cpd25941	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25942	-4	NEED_EXPLICIT	phosphate	4
cpd25943	0	IMPLICIT_OK		1
cpd25944	1	BORDERLINE	aromatic_N+	0
cpd25945	1	BORDERLINE	aromatic_N+	0
cpd25946	0	IMPLICIT_OK		0
cpd25947	0	IMPLICIT_OK		0
cpd25948	0	IMPLICIT_OK		0
cpd25949	0	IMPLICIT_OK		0
cpd25950	0	IMPLICIT_OK		0
cpd25951	0	IMPLICIT_OK		0
cpd25952	0	IMPLICIT_OK		0
cpd25953	0	IMPLICIT_OK		0
cpd25954	-2	NEED_EXPLICIT	phosphate	2
cpd25955	-4	NEED_EXPLICIT	phosphate	5
cpd25956	-4	NEED_EXPLICIT	phosphate	4
cpd25957	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25958	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25959	0	IMPLICIT_OK		0
cpd25960	-1	NEED_EXPLICIT	phosphate	1
cpd25961	-1	NEED_EXPLICIT	phosphate	1
cpd25962	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd25963	-1	NEED_EXPLICIT	phosphate	1
cpd25964	-2	NEED_EXPLICIT	carboxylate;ammonium	3
cpd25965	-1	NEED_EXPLICIT	carboxylate	1
cpd25966	-1	NEED_EXPLICIT	carboxylate;ammonium	3
cpd25967	-1	NEED_EXPLICIT	carboxylate;ammonium	3
cpd25968	-1	NEED_EXPLICIT	carboxylate;ammonium	3
cpd25969	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd25970	-2	NEED_EXPLICIT	carboxylate	2
cpd25971	-2	NEED_EXPLICIT	carboxylate	2
cpd25972	-3	NEED_EXPLICIT	phosphate	3
cpd25973	-2	NEED_EXPLICIT	phosphate	2
cpd25974	-2	NEED_EXPLICIT	phosphate;aromatic_N+	3
cpd25975	-3	NEED_EXPLICIT	phosphate;ammonium	4
cpd25978	-12	NEED_EXPLICIT	phosphate;carboxylate	12
cpd25979	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd25980	0	NEED_EXPLICIT	carboxylate;aromatic_N+	1
cpd25981	0	IMPLICIT_OK		0
cpd25982	0	IMPLICIT_OK		0
cpd25983	-2	NEED_EXPLICIT	phosphate	2
cpd25984	-2	NEED_EXPLICIT	phosphate	2
cpd25985	0	IMPLICIT_OK		0
cpd25986	-3	IMPLICIT_OK		3
cpd25987	1	NEED_EXPLICIT	carboxylate;guanidinium;ammonium	1
cpd25988	-1	NEED_EXPLICIT	phosphate;aromatic_N+	2
cpd25989	-2	NEED_EXPLICIT	phosphate	2
cpd25990	0	IMPLICIT_OK		0
cpd25991	-1	IMPLICIT_OK		0
cpd25992	-1	NEED_EXPLICIT	carboxylate	1
cpd25993	-1	NEED_EXPLICIT	carboxylate	1
cpd25994	-10	NEED_EXPLICIT	phosphate;carboxylate	10
cpd25995	0	IMPLICIT_OK		0
cpd25996	0	IMPLICIT_OK		0
cpd25997	0	IMPLICIT_OK		0
cpd25998	0	IMPLICIT_OK		0
cpd25999	-4	NEED_EXPLICIT	phosphate	4
cpd26000	-1	NEED_EXPLICIT	carboxylate	1
cpd26001	-4	NEED_EXPLICIT	phosphate	4
cpd26002	-4	NEED_EXPLICIT	phosphate	4
cpd26003	-4	NEED_EXPLICIT	phosphate	4
cpd26016	-3	NEED_EXPLICIT	phosphate	3
cpd26017	-1	NEED_EXPLICIT	carboxylate	1
cpd26018	-1	NEED_EXPLICIT	carboxylate	1
cpd26019	0	IMPLICIT_OK		0
cpd26020	0	IMPLICIT_OK		0
cpd26022	0	NEED_EXPLICIT	carboxylate	1
cpd26023	-1	NEED_EXPLICIT	carboxylate	1
cpd26024	-2	NEED_EXPLICIT	phosphate	2
cpd26025	-1	NEED_EXPLICIT	phosphate;aromatic_N+	2
cpd26026	-1	NEED_EXPLICIT	phosphate;aromatic_N+	2
cpd26027	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd26028	0	IMPLICIT_OK		0
cpd26029	0	IMPLICIT_OK		0
cpd26030	-2	NEED_EXPLICIT	carboxylate	2
cpd26031	0	IMPLICIT_OK		0
cpd26032	-1	IMPLICIT_OK		0
cpd26033	0	BORDERLINE	ammonium	0
cpd26034	0	IMPLICIT_OK		0
cpd26035	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd26036	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd26037	2	BORDERLINE	ammonium	0
cpd26038	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd26039	0	IMPLICIT_OK		0
cpd26040	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd26041	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd26042	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd26043	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd26044	0	IMPLICIT_OK		1
cpd26045	-1	NEED_EXPLICIT	carboxylate	1
cpd26046	-1	NEED_EXPLICIT	carboxylate	1
cpd26047	-1	NEED_EXPLICIT	carboxylate	1
cpd26048	-2	NEED_EXPLICIT	carboxylate	2
cpd26049	-3	IMPLICIT_OK		0
cpd26050	2	BORDERLINE	ammonium	0
cpd26051	1	BORDERLINE	ammonium	0
cpd26052	-2	NEED_EXPLICIT	carboxylate	2
cpd26053	-2	NEED_EXPLICIT	carboxylate	2
cpd26054	-2	NEED_EXPLICIT	carboxylate	2
cpd26055	0	IMPLICIT_OK		0
cpd26056	-3	NEED_EXPLICIT	carboxylate	2
cpd26057	-1	NEED_EXPLICIT	carboxylate	1
cpd26058	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd26059	5	BORDERLINE	ammonium	0
cpd26060	-2	NEED_EXPLICIT	phosphate	2
cpd26061	-4	NEED_EXPLICIT	phosphate	4
cpd26062	-2	NEED_EXPLICIT	phosphate	2
cpd26063	-2	NEED_EXPLICIT	phosphate	2
cpd26064	-1	NEED_EXPLICIT	sulfonate	1
cpd26065	0	IMPLICIT_OK		0
cpd26066	0	IMPLICIT_OK		0
cpd26067	1	BORDERLINE	ammonium	0
cpd26068	0	IMPLICIT_OK		0
cpd26069	1	BORDERLINE	ammonium	0
cpd26070	0	IMPLICIT_OK		0
cpd26071	0	IMPLICIT_OK		0
cpd26072	0	IMPLICIT_OK		1
cpd26073	1	BORDERLINE	ammonium	0
cpd26074	0	IMPLICIT_OK		0
cpd26075	0	IMPLICIT_OK		0
cpd26076	0	IMPLICIT_OK		0
cpd26077	-1	NEED_EXPLICIT	sulfonate	1
cpd26078	-1	NEED_EXPLICIT	carboxylate	1
cpd26079	0	IMPLICIT_OK		0
cpd26080	0	IMPLICIT_OK		0
cpd26081	-2	NEED_EXPLICIT	phosphate	2
cpd26082	-2	NEED_EXPLICIT	phosphate	2
cpd26083	0	IMPLICIT_OK		0
cpd26085	0	IMPLICIT_OK		0
cpd26086	0	IMPLICIT_OK		1
cpd26087	0	IMPLICIT_OK		0
cpd26088	1	BORDERLINE	ammonium	0
cpd26089	-2	NEED_EXPLICIT	phosphate	2
cpd26090	-2	NEED_EXPLICIT	phosphate	2
cpd26091	-2	NEED_EXPLICIT	phosphate	2
cpd26092	-2	NEED_EXPLICIT	carboxylate	2
cpd26093	-2	NEED_EXPLICIT	carboxylate	2
cpd26094	-4	NEED_EXPLICIT	phosphate;carboxylate	4
cpd26095	-4	NEED_EXPLICIT	phosphate;carboxylate	4
cpd26096	-4	NEED_EXPLICIT	phosphate;carboxylate;ammonium	5
cpd26097	-1	NEED_EXPLICIT	carboxylate	1
cpd26098	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd26099	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd26100	-1	BORDERLINE	thiolate	1
cpd26101	-3	NEED_EXPLICIT	phosphate	3
cpd26102	-3	NEED_EXPLICIT	phosphate	3
cpd26103	-2	NEED_EXPLICIT	phosphate	2
cpd26104	-3	NEED_EXPLICIT	phosphate	3
cpd26105	1	BORDERLINE	ammonium	0
cpd26106	-2	NEED_EXPLICIT	phosphate	2
cpd26107	-1	NEED_EXPLICIT	carboxylate	1
cpd26108	-2	NEED_EXPLICIT	phosphate	2
cpd26109	-2	NEED_EXPLICIT	phosphate	2
cpd26110	-2	NEED_EXPLICIT	phosphate	2
cpd26111	-1	NEED_EXPLICIT	carboxylate	1
cpd26112	-1	NEED_EXPLICIT	sulfonate	1
cpd26113	-2	NEED_EXPLICIT	phosphate	2
cpd26114	0	IMPLICIT_OK		0
cpd26115	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd26116	-1	NEED_EXPLICIT	phosphate	1
cpd26117	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd26118	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd26119	2	BORDERLINE	ammonium	0
cpd26120	1	BORDERLINE	ammonium	0
cpd26121	1	BORDERLINE	ammonium	0
cpd26122	1	BORDERLINE	ammonium	0
cpd26123	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd26124	-1	IMPLICIT_OK		4
cpd26125	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd26126	-3	NEED_EXPLICIT	phosphate	3
cpd26127	-3	NEED_EXPLICIT	phosphate	3
cpd26128	-3	NEED_EXPLICIT	phosphate	4
cpd26129	-2	NEED_EXPLICIT	phosphate	3
cpd26130	-2	NEED_EXPLICIT	phosphate	2
cpd26131	1	IMPLICIT_OK		0
cpd26132	2	IMPLICIT_OK		0
cpd26133	1	IMPLICIT_OK		0
cpd26134	-1	IMPLICIT_OK		0
cpd26135	1	BORDERLINE	ammonium	0
cpd26136	0	IMPLICIT_OK		0
cpd26137	2	BORDERLINE	ammonium	0
cpd26138	2	BORDERLINE	ammonium	0
cpd26139	2	BORDERLINE	ammonium	0
cpd26140	0	IMPLICIT_OK		0
cpd26141	2	BORDERLINE	ammonium	0
cpd26142	-4	NEED_EXPLICIT	phosphate	4
cpd26143	0	IMPLICIT_OK		0
cpd26144	-6	NEED_EXPLICIT	phosphate	6
cpd26145	-4	NEED_EXPLICIT	phosphate	4
cpd26146	-1	NEED_EXPLICIT	phosphate	2
cpd26147	-2	NEED_EXPLICIT	phosphate	2
cpd26148	-2	NEED_EXPLICIT	phosphate	2
cpd26149	-2	NEED_EXPLICIT	phosphate	2
cpd26150	-2	NEED_EXPLICIT	phosphate	2
cpd26151	-1	NEED_EXPLICIT	phosphate;aromatic_N+	2
cpd26152	1	BORDERLINE	ammonium	0
cpd26153	1	IMPLICIT_OK		0
cpd26154	1	BORDERLINE	guanidinium	0
cpd26155	1	IMPLICIT_OK		0
cpd26156	-1	IMPLICIT_OK		1
cpd26157	2	IMPLICIT_OK		0
cpd26158	-5	NEED_EXPLICIT	phosphate	7
cpd26159	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd26160	1	BORDERLINE	ammonium	0
cpd26161	0	IMPLICIT_OK		0
cpd26162	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd26163	-2	NEED_EXPLICIT	phosphate	2
cpd26164	-2	NEED_EXPLICIT	phosphate	2
cpd26165	0	IMPLICIT_OK		0
cpd26168	-2	NEED_EXPLICIT	phosphate	2
cpd26169	0	IMPLICIT_OK		0
cpd26170	-2	NEED_EXPLICIT	carboxylate	2
cpd26171	-4	NEED_EXPLICIT	carboxylate	4
cpd26172	-3	NEED_EXPLICIT	carboxylate	3
cpd26173	-1	NEED_EXPLICIT	carboxylate	1
cpd26174	1	BORDERLINE	ammonium	0
cpd26175	-1	NEED_EXPLICIT	carboxylate	1
cpd26176	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd26177	-1	NEED_EXPLICIT	carboxylate	1
cpd26178	0	NEED_EXPLICIT	carboxylate	1
cpd26179	-1	NEED_EXPLICIT	carboxylate	1
cpd26180	-3	NEED_EXPLICIT	phosphate;carboxylate	3
cpd26181	-1	NEED_EXPLICIT	carboxylate	1
cpd26182	-1	NEED_EXPLICIT	carboxylate	1
cpd26183	-1	NEED_EXPLICIT	carboxylate	1
cpd26184	-2	NEED_EXPLICIT	phosphate	2
cpd26185	-2	NEED_EXPLICIT	phosphate	2
cpd26186	-1	NEED_EXPLICIT	carboxylate;ammonium	3
cpd26187	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd26188	0	NEED_EXPLICIT	carboxylate;ammonium	2
