modelseed_rxn,name,ec,enzyme_name,equation_definition,equation_ids,tecrdb_reaction,n_measurements,match_tier,dGpredictor_modelseed_dG_kJ,tecrdb_dG_kJ,diff_kJ,abs_diff_kJ,dGpredictor_modelseed_dG_kcal,tecrdb_dG_kcal,diff_kcal,abs_diff_kcal,dGpredictor_modelseed_err_kJ,tecrdb_dG_sd_kJ,combined_err_kJ,significant,other_GroupContribution_dG_kJ,other_dGPredictor_original_dG_kJ,other_eQuilibrator_dG_kJ,tecrdb_dG_min_kJ,tecrdb_dG_max_kJ,pH_min,pH_max,T_min,T_max,ms_orientation_vs_canonical,reactants_smiles,products_smiles,reaction_smiles,reaction_smiles_complete
rxn12188,R08548,3.1.3.1;3.1.3.2,acid phosphatase;alkaline phosphatase,(1) H2O[0] + (1) D-fructose-1-phosphate[0] => (1) Phosphate[0] + (1) D-Fructose[0],(1) cpd00001[0] + (1) cpd00802[0] => (1) cpd00009[0] + (1) cpd00082[0],kegg:C01094 + kegg:C00001 = kegg:C00095 + kegg:C00009,2,stereo_exact,-15.353,-11.764,-3.59,3.59,-3.67,-2.812,-0.858,0.858,3.712,2.11,4.27,False,30.208,-15.69,-9.874,-13.256,-10.271,5.8,8.5,311.15,311.15,reversed,1 O; 1 O=P([O-])([O-])OCC1(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1 O=P([O-])([O-])O; 1 OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,O.O=P([O-])([O-])OCC1(O)O[C@H](CO)[C@@H](O)[C@@H]1O>>O=P([O-])([O-])O.OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,True
rxn26130,RXN0-5186.c,3.1.3.1;3.1.3.2,acid phosphatase;alkaline phosphatase,(1) H2O[0] + (1) D-fructose-1-phosphate[0] <=> (1) Phosphate[0] + (1) D-Fructose[0],(1) cpd00001[0] + (1) cpd00802[0] <=> (1) cpd00009[0] + (1) cpd00082[0],kegg:C01094 + kegg:C00001 = kegg:C00095 + kegg:C00009,2,stereo_exact,-15.353,-11.764,-3.59,3.59,-3.67,-2.812,-0.858,0.858,3.712,2.11,4.27,False,30.208,-15.69,-6.904,-13.256,-10.271,5.8,8.5,311.15,311.15,reversed,1 O; 1 O=P([O-])([O-])OCC1(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1 O=P([O-])([O-])O; 1 OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,O.O=P([O-])([O-])OCC1(O)O[C@H](CO)[C@@H](O)[C@@H]1O>>O=P([O-])([O-])O.OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,True
rxn01597,cyclohexanol:NAD+ oxidoreductase,1.1.1.1,alcohol dehydrogenase,(1) NADH[0] + (1) H+[0] + (1) Cyclohexanone[0] <=> (1) NAD[0] + (1) Hexalin[0],(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00329[0] <=> (1) cpd00003[0] + (1) cpd00636[0],kegg:C00854 + kegg:C00003 = kegg:C00414 + kegg:C00004,4,stereo_exact,-7.833,-4.282,-3.551,3.551,-1.872,-1.023,-0.849,0.849,4.048,6.128,7.345,False,-9.623,-8.577,-8.033,-5.969,7.299,7.2,9.5,298.15,298.15,reversed,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 O=C1CCCCC1,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 OC1CCCCC1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=C1CCCCC1>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.OC1CCCCC1,True
rxn00306,Succinate:CoA ligase (GDP-forming),6.2.1.4,succinate-CoA ligase (GDP-forming),(1) CoA[0] + (1) Succinate[0] + (1) GTP[0] <=> (1) Phosphate[0] + (1) GDP[0] + (1) Succinyl-CoA[0],(1) cpd00010[0] + (1) cpd00036[0] + (1) cpd00038[0] <=> (1) cpd00009[0] + (1) cpd00031[0] + (1) cpd00078[0],kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,38,stereo_exact,4.23,0.71,3.52,3.52,1.011,0.17,0.841,0.841,3.665,1.037,3.809,False,-4.435,0.377,0.46,-1.484,1.793,6.75,7.3,298.15,311.15,same,1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 O=C([O-])CCC(=O)[O-]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1 O=P([O-])([O-])O; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.O=C([O-])CCC(=O)[O-].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=P([O-])([O-])O.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-],True
rxn27228,SCS,6.2.1.4,succinate-CoA ligase (GDP-forming),(1) CoA[0] + (1) Succinate[0] + (1) GTP[0] <=> (1) Phosphate[0] + (1) GDP[0] + (1) Succinyl-CoA[0],(1) cpd00010[0] + (1) cpd00036[0] + (1) cpd00038[0] <=> (1) cpd00009[0] + (1) cpd00031[0] + (1) cpd00078[0],kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,38,stereo_exact,4.23,0.71,3.52,3.52,1.011,0.17,0.841,0.841,3.665,1.037,3.809,False,-4.435,0.377,0.46,-1.484,1.793,6.75,7.3,298.15,311.15,same,1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 O=C([O-])CCC(=O)[O-]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1 O=P([O-])([O-])O; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.O=C([O-])CCC(=O)[O-].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=P([O-])([O-])O.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-],True
rxn01277,D-gluconate:NADP+ 2-oxidoreductase,1.1.99.3,gluconate 2-dehydrogenase,(1) NADP[0] + (1) GLCN[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-Dehydro-D-gluconate[0],(1) cpd00006[0] + (1) cpd00222[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00480[0],kegg:C00257 + kegg:C00006 = kegg:C06473 + kegg:C00005,11,stereo_exact,17.682,14.167,3.514,3.514,4.226,3.386,0.84,0.84,3.782,3.068,4.87,False,26.024,19.246,17.698,10.623,18.656,6.98,8.36,293.15,293.15,reversed,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)CO,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)CO,True
rxn13790,2-dehydro-D-gluconate reductase extracellular (NADPH) (irreversible),1.1.99.3,gluconate 2-dehydrogenase,(1) NADP[0] + (1) GLCN[1] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-Dehydro-D-gluconate[1],(1) cpd00006[0] + (1) cpd00222[1] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00480[1],kegg:C00257 + kegg:C00006 = kegg:C06473 + kegg:C00005,11,stereo_exact,17.682,14.167,3.514,3.514,4.226,3.386,0.84,0.84,3.782,3.068,4.87,False,26.024,-464.215,17.698,10.623,18.656,6.98,8.36,293.15,293.15,reversed,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)CO,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)CO,True
rxn15750,R08570,4.1.2.a,2-oxo-3-deoxy-D-gluconate aldolase,(1) 2-keto-3-deoxygluconate[0] <=> (1) Pyruvate[0] + (1) D-Glyceraldehyde[0],(1) cpd00176[0] <=> (1) cpd00020[0] + (1) cpd00448[0],kegg:C00204 = kegg:C00022 + kegg:C00577,1,stereo_exact,14.84,18.318,-3.479,3.479,3.547,4.378,-0.831,0.831,4.18,0.0,4.18,False,3.138,18.326,18.326,18.318,18.318,8.0,8.0,313.15,313.15,reversed,1 O=C([O-])C(=O)C[C@H](O)[C@H](O)CO,1 CC(=O)C(=O)[O-]; 1 O=C[C@H](O)CO,O=C([O-])C(=O)C[C@H](O)[C@H](O)CO>>CC(=O)C(=O)[O-].O=C[C@H](O)CO,True
rxn32049,-,4.1.2.a,2-oxo-3-deoxy-D-gluconate aldolase,(1) 2-keto-3-deoxygluconate[0] <=> (1) Pyruvate[0] + (1) D-Glyceraldehyde[0],(1) cpd00176[0] <=> (1) cpd00020[0] + (1) cpd00448[0],kegg:C00204 = kegg:C00022 + kegg:C00577,1,stereo_exact,14.84,18.318,-3.479,3.479,3.547,4.378,-0.831,0.831,4.18,0.0,4.18,False,3.138,18.326,18.326,18.318,18.318,8.0,8.0,313.15,313.15,reversed,1 O=C([O-])C(=O)C[C@H](O)[C@H](O)CO,1 CC(=O)C(=O)[O-]; 1 O=C[C@H](O)CO,O=C([O-])C(=O)C[C@H](O)[C@H](O)CO>>CC(=O)C(=O)[O-].O=C[C@H](O)CO,True
rxn32050,-,4.1.2.a,2-oxo-3-deoxy-D-gluconate aldolase,(1) 2-keto-3-deoxygluconate[0] <=> (1) Pyruvate[0] + (1) D-Glyceraldehyde[0],(1) cpd00176[0] <=> (1) cpd00020[0] + (1) cpd00448[0],kegg:C00204 = kegg:C00022 + kegg:C00577,1,stereo_exact,14.84,18.318,-3.479,3.479,3.547,4.378,-0.831,0.831,4.18,0.0,4.18,False,3.138,18.326,18.326,18.318,18.318,8.0,8.0,313.15,313.15,reversed,1 O=C([O-])C(=O)C[C@H](O)[C@H](O)CO,1 CC(=O)C(=O)[O-]; 1 O=C[C@H](O)CO,O=C([O-])C(=O)C[C@H](O)[C@H](O)CO>>CC(=O)C(=O)[O-].O=C[C@H](O)CO,True
rxn00256,acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing),4.1.3.7,citrate (si)-synthase,(1) CoA[0] + (1) H+[0] + (1) Citrate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) Oxaloacetate[0],(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00137[0] <= (1) cpd00001[0] + (1) cpd00022[0] + (1) cpd00032[0],kegg:C00036 + kegg:C00024 + kegg:C00001 = kegg:C00158 + kegg:C00010,24,stereo_exact,39.642,36.179,3.464,3.464,9.475,8.647,0.828,0.828,3.66,1.948,4.146,False,37.321,34.853,35.982,32.539,40.681,6.36,7.35,311.15,311.15,reversed,1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 [H+]; 1 O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],1 O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 O=C([O-])CC(=O)C(=O)[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]>>O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C([O-])CC(=O)C(=O)[O-],True
rxn19316,citrate condensing enzyme,4.1.3.7,citrate (si)-synthase,(1) H2O[0] + (1) Acetyl-CoA[0] + (1) Oxaloacetate[0] => (1) CoA[0] + (1) H+[0] + (1) Citrate[0],(1) cpd00001[0] + (1) cpd00022[0] + (1) cpd00032[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00137[0],kegg:C00036 + kegg:C00024 + kegg:C00001 = kegg:C00158 + kegg:C00010,24,stereo_exact,-39.642,-36.179,-3.464,3.464,-9.475,-8.647,-0.828,0.828,3.66,1.948,4.146,False,-37.321,34.853,-35.982,-40.681,-32.539,6.36,7.35,311.15,311.15,same,1 O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 O=C([O-])CC(=O)C(=O)[O-],1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 [H+]; 1 O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C([O-])CC(=O)C(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],True
rxn27765,citric-condensing enzyme,4.1.3.7,citrate (si)-synthase,(1) H2O[0] + (1) Acetyl-CoA[0] + (1) Oxaloacetate[0] => (1) CoA[0] + (1) H+[0] + (1) Citrate[0],(1) cpd00001[0] + (1) cpd00022[0] + (1) cpd00032[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00137[0],kegg:C00036 + kegg:C00024 + kegg:C00001 = kegg:C00158 + kegg:C00010,24,stereo_exact,-39.642,-36.179,-3.464,3.464,-9.475,-8.647,-0.828,0.828,3.66,1.948,4.146,False,-37.321,34.853,-35.982,-40.681,-32.539,6.36,7.35,311.15,311.15,same,1 O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 O=C([O-])CC(=O)C(=O)[O-],1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 [H+]; 1 O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C([O-])CC(=O)C(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],True
rxn30641,CitSynth,4.1.3.7,citrate (si)-synthase,(1) H2O[0] + (1) Acetyl-CoA[1] + (1) Oxaloacetate[1] => (1) CoA[1] + (1) H+[1] + (1) Citrate[1],(1) cpd00001[0] + (1) cpd00022[1] + (1) cpd00032[1] => (1) cpd00010[1] + (1) cpd00067[1] + (1) cpd00137[1],kegg:C00036 + kegg:C00024 + kegg:C00001 = kegg:C00158 + kegg:C00010,24,stereo_exact,-39.642,-36.179,-3.464,3.464,-9.475,-8.647,-0.828,0.828,3.66,1.948,4.146,False,-37.321,-31.506,-35.982,-40.681,-32.539,6.36,7.35,311.15,311.15,same,1 O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 O=C([O-])CC(=O)C(=O)[O-],1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 [H+]; 1 O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C([O-])CC(=O)C(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],True
rxn32388,Citrate (si)-synthase,4.1.3.7,citrate (si)-synthase,(1) H2O[0] + (1) Acetyl-CoA[0] + (1) Oxaloacetate[0] => (1) CoA[0] + (1) H+[0] + (1) Citrate[0],(1) cpd00001[0] + (1) cpd00022[0] + (1) cpd00032[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00137[0],kegg:C00036 + kegg:C00024 + kegg:C00001 = kegg:C00158 + kegg:C00010,24,stereo_exact,-39.642,-36.179,-3.464,3.464,-9.475,-8.647,-0.828,0.828,3.66,1.948,4.146,False,-37.321,34.853,-35.982,-40.681,-32.539,6.36,7.35,311.15,311.15,same,1 O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 O=C([O-])CC(=O)C(=O)[O-],1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 [H+]; 1 O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C([O-])CC(=O)C(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],True
rxn34204,citrate synthase,4.1.3.7,citrate (si)-synthase,(1) H2O[0] + (1) Acetyl-CoA[0] + (1) Oxaloacetate[0] => (1) CoA[0] + (1) H+[0] + (1) Citrate[0],(1) cpd00001[0] + (1) cpd00022[0] + (1) cpd00032[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00137[0],kegg:C00036 + kegg:C00024 + kegg:C00001 = kegg:C00158 + kegg:C00010,24,stereo_exact,-39.642,-36.179,-3.464,3.464,-9.475,-8.647,-0.828,0.828,3.66,1.948,4.146,False,-37.321,34.853,-35.982,-40.681,-32.539,6.36,7.35,311.15,311.15,same,1 O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 O=C([O-])CC(=O)C(=O)[O-],1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 [H+]; 1 O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C([O-])CC(=O)C(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],True
rxn45677,,3.5.1.5,urease,(1) H2O[0] + (1) H+[0] + (1) Carbamate[0] <=> (1) NH3[0] + (1) H2CO3[0],(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd01101[0] <=> (1) cpd00013[0] + (1) cpd00242[0],kegg:C01563 + kegg:C00001 = kegg:C00014 + kegg:C00288,5,stereo_exact,-14.573,-17.889,3.317,3.317,-3.483,-4.276,0.793,0.793,3.966,0.404,3.987,False,11.255,,-14.895,-18.427,-17.341,6.5,6.5,293.15,310.15,reversed,1 O; 1 [H+]; 1 NC(=O)[O-],1 [NH4+]; 1 O=C([O-])O,O.[H+].NC(=O)[O-]>>[NH4+].O=C([O-])O,True
